farm,cage,day,waveHeight,fetch,days_since_start,biomass_density,temperature,waterSpeed,windSpeed,wksSinceAntiAGD,wksSinceMech,wksSinceMedi,lice_total,agd_score,lep_fe,mortality,lmortRate
Farm A,4,2020-03-02,1.6,2.67301,330,2.503770923480751,8.780739597387507,0.0670027538911258,8.582670016309928,24,6,25,8.266666666666671,0,NA,4.90619357877384e-4,-7.619351229610543
Farm A,5,2020-03-02,1.6,2.67301,330,2.7141546355753974,8.780739597387507,0.0670027538911258,8.582670016309928,23,6,26,6.366666666666663,0,1.9999999999999971,0.0109653001308762,-4.501993663608098
Farm A,6,2020-03-02,1.6,2.67301,330,2.404982600220773,8.780739597387507,0.0670027538911258,8.582670016309928,24,6,25,8.266666666666671,0,NA,3.1623053205787e-4,-8.058722797984176
Farm A,7,2020-03-02,1.6,2.67301,330,2.614891476785344,8.780739597387507,0.0670027538911258,8.582670016309928,23,6,26,8.266666666666671,0,NA,1.57703832203123e-4,-8.754634047431269
Farm A,8,2020-03-02,1.6,2.67301,330,2.8431699209997596,8.780739597387507,0.0670027538911258,8.582670016309928,24,6,25,10.16666666666668,0,2.883333333333337,0.00141346751851642,-6.56029489316055
Farm A,1,2020-03-09,1.6,2.67301,337,1.459559615434623,8.87965617701567,0.099208486352094,9.61769610772844,24,7,26,NA,NA,NA,0.0064254137966485,-5.041048100504452
Farm A,2,2020-03-09,1.6,2.67301,337,2.651146915854893,8.87965617701567,0.099208486352094,9.61769610772844,25,7,26,NA,NA,NA,0.00564989099395093,-5.170453115114732
Farm A,3,2020-03-09,1.6,2.67301,337,2.406198617891412,8.87965617701567,0.099208486352094,9.61769610772844,24,7,27,NA,NA,NA,0.0110626930912133,-4.493052474473331
Farm A,4,2020-03-09,1.6,2.67301,337,2.4935291505921096,8.87965617701567,0.099208486352094,9.61769610772844,25,7,26,NA,NA,NA,0.00655099853098821,-5.021565242976765
Farm A,5,2020-03-09,1.6,2.67301,337,2.732614296477391,8.87965617701567,0.099208486352094,9.61769610772844,24,7,27,NA,NA,NA,0.00420852808968642,-5.466424905952824
Farm A,6,2020-03-09,1.6,2.67301,337,2.4186274565827093,8.87965617701567,0.099208486352094,9.61769610772844,25,7,26,NA,NA,NA,0.00728550442688689,-4.914556426556627
Farm A,7,2020-03-09,1.6,2.67301,337,2.6341418742915574,8.87965617701567,0.099208486352094,9.61769610772844,24,7,27,NA,NA,NA,0.00737126610270631,-4.902767227988911
Farm A,8,2020-03-09,1.6,2.67301,337,2.6742179064051728,8.87965617701567,0.099208486352094,9.61769610772844,25,7,26,NA,NA,NA,0.00603670315518352,-5.1038422535815116
Farm A,1,2020-03-16,1.6,2.67301,344,0.41799852730918463,8.893910651502955,0.07806981181430032,9.502689228414273,25,8,27,NA,NA,NA,0.0027359781121751,-5.898526551448714
Farm A,2,2020-03-16,1.6,2.67301,344,NA,8.893910651502955,0.07806981181430032,9.502689228414273,26,8,27,NA,NA,NA,NA,NA
Farm A,3,2020-03-16,1.6,2.67301,344,2.407974185916366,8.893910651502955,0.07806981181430032,9.502689228414273,25,8,28,NA,NA,NA,0.00173334451620118,-6.355967641933148
Farm A,4,2020-03-16,1.6,2.67301,344,1.568628308214573,8.893910651502955,0.07806981181430032,9.502689228414273,26,8,27,NA,NA,NA,0.00109166694234014,-6.818957182793032
Farm A,5,2020-03-16,1.6,2.67301,344,2.7954506231254936,8.893910651502955,0.07806981181430032,9.502689228414273,25,8,28,NA,NA,NA,3.81000762001524e-4,-7.87232810947434
Farm A,6,2020-03-16,1.6,2.67301,344,2.4517499505494027,8.893910651502955,0.07806981181430032,9.502689228414273,26,8,27,NA,NA,NA,7.05844391562134e-4,-7.255409659699787
Farm A,7,2020-03-16,1.6,2.67301,344,2.6901445943589843,8.893910651502955,0.07806981181430032,9.502689228414273,25,8,28,NA,NA,NA,2.13507935378265e-4,-8.451623027206788
Farm A,8,2020-03-16,1.6,2.67301,344,2.6006956862920627,8.893910651502955,0.07806981181430032,9.502689228414273,26,8,27,NA,NA,NA,0.00652501254810105,-5.025566009194059
Farm A,1,2020-03-23,1.6,2.67301,351,0.42384996605006664,8.959274194965763,0.08674880933106809,3.669907617416563,26,9,28,26.90909090909096,1.09090909090909,7.45454545454546,0.00618083939786661,-5.080101171977613
Farm A,2,2020-03-23,1.6,2.67301,351,NA,8.959274194965763,0.08674880933106809,3.669907617416563,27,9,28,10.110010822510835,1.0995129870129867,NA,NA,NA
Farm A,3,2020-03-23,1.6,2.67301,351,2.4579869264672234,8.959274194965763,0.08674880933106809,3.669907617416563,26,9,29,7.38095238095238,0.857142857142857,0.952380952380953,3.81108319453462e-4,-7.872045739256875
Farm A,4,2020-03-23,1.6,2.67301,351,NA,8.959274194965763,0.08674880933106809,3.669907617416563,27,9,28,10.110010822510835,1.0995129870129867,NA,NA,NA
Farm A,5,2020-03-23,1.6,2.67301,351,2.857110481535891,8.959274194965763,0.08674880933106809,3.669907617416563,26,9,29,3.5000000000000004,1.35,0.65,2.18850306390429e-4,-8.426903720068776
Farm A,6,2020-03-23,1.6,2.67301,351,NA,8.959274194965763,0.08674880933106809,3.669907617416563,27,9,28,10.110010822510835,1.0995129870129867,NA,NA,NA
Farm A,7,2020-03-23,1.6,2.67301,351,2.746441291365852,8.959274194965763,0.08674880933106809,3.669907617416563,26,9,29,2.65,1.1,0.55,2.67804538394244e-4,-8.224985337492505
Farm A,8,2020-03-23,1.6,2.67301,351,NA,8.959274194965763,0.08674880933106809,3.669907617416563,27,9,28,10.110010822510835,1.0995129870129867,NA,NA,NA
Farm A,1,2020-03-30,1.6,2.67301,358,0.43714317939751607,9.100735131122326,0.07554935301183334,10.496457590669596,27,10,29,34.72727272727276,0.909090909090909,10.5,0.00131008767509826,-6.636350269862494
Farm A,2,2020-03-30,1.6,2.67301,358,NA,9.100735131122326,0.07554935301183334,10.496457590669596,28,10,29,9.26486291486292,1.0421536796536799,NA,NA,NA
Farm A,3,2020-03-30,1.6,2.67301,358,2.502953289533452,9.100735131122326,0.07554935301183334,10.496457590669596,27,10,30,11.095238095238091,0.80952380952381,0.714285714285714,3.25474768629893e-4,-8.029900087303087
Farm A,4,2020-03-30,1.6,2.67301,358,NA,9.100735131122326,0.07554935301183334,10.496457590669596,28,10,29,9.26486291486292,1.0421536796536799,NA,NA,NA
