farm,cage,day,biomass_density,days_since_start,waveHeight,temperature,waterSpeed,windSpeed,lep_fe,agd_score,wksSinceAntiAGD,wksSinceMech,wksSinceMedi,cage_z,biomass_density_z,days_since_start_z,waveHeight_z,temperature_z,waterSpeed_z,windSpeed_z,lep_fe_z,agd_score_z,wksSinceAntiAGD_z,wksSinceMech_z,wksSinceMedi_z
Farm H,3,2019-07-08,0.6997925935895937,85,3.86,14.263053240976904,0.2089473816429899,4.896580796746608,0,0,2.6438928315157195,3.187503545010459,0.6931471805599453,-0.887735266940439,-1.1598288282398408,-1.0391469122178394,1.424741755731174,1.3457943679913686,0.32395427630949,-0.9169605716851563,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,-1.253172616870696
Farm H,4,2019-07-08,0.8015603737265904,85,3.86,14.263053240976904,0.2089473816429899,4.896580796746608,0.0769610411361284,0,2.6438928315157195,3.187503545010459,0,-0.5967308966614523,-1.089953950403547,-1.0391469122178394,1.424741755731174,1.3457943679913686,0.32395427630949,-0.9169605716851563,-0.44374057617187196,-0.9759206418836563,0.5375192243395798,0.3063422544286536,-1.9442233178462074
Farm H,5,2019-07-08,0.7890199770774998,85,3.86,14.263053240976904,0.2089473816429899,4.896580796746608,0,0,2.6438928315157195,3.187503545010459,1.6094379124341003,-0.3057265263824656,-1.0985643247547832,-1.0391469122178394,1.424741755731174,1.3457943679913686,0.32395427630949,-0.9169605716851563,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,-0.3396532802595624
Farm H,8,2019-07-08,0.4438551263656843,85,3.86,14.263053240976904,0.2089473816429899,4.896580796746608,0,0,2.6438928315157195,3.187503545010459,1.6094379124341003,0.5672865844544945,-1.3355583099277266,-1.0391469122178394,1.424741755731174,1.3457943679913686,0.32395427630949,-0.9169605716851563,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,-0.3396532802595624
Farm H,9,2019-07-08,0.4427000363835884,85,3.86,14.263053240976904,0.2089473816429899,4.896580796746608,0,0,2.6438928315157195,3.187503545010459,1.6094379124341003,0.8582909547334813,-1.3363514074216507,-1.0391469122178394,1.424741755731174,1.3457943679913686,0.32395427630949,-0.9169605716851563,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,-0.3396532802595624
Farm H,10,2019-07-08,0.45242856744058174,85,3.86,14.263053240976904,0.2089473816429899,4.896580796746608,0,0,2.6438928315157195,3.187503545010459,1.6094379124341003,1.149295325012468,-1.329671690931629,-1.0391469122178394,1.424741755731174,1.3457943679913686,0.32395427630949,-0.9169605716851563,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,-0.3396532802595624
Farm H,11,2019-07-08,0.9461823466481868,85,3.86,14.263053240976904,0.2089473816429899,4.896580796746608,0,0,2.6438928315157195,3.187503545010459,1.3862943611198906,1.4402996952914546,-0.9906549121741905,-1.0391469122178394,1.424741755731174,1.3457943679913686,0.32395427630949,-0.9169605716851563,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,-0.5621219158951849
Farm H,12,2019-07-08,0.6164915391067869,85,3.86,14.263053240976904,0.2089473816429899,4.896580796746608,0,0,2.6438928315157195,3.187503545010459,1.3862943611198906,1.7313040655704413,-1.2170242490084278,-1.0391469122178394,1.424741755731174,1.3457943679913686,0.32395427630949,-0.9169605716851563,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,-0.5621219158951849
Farm H,1,2019-07-15,0.8918726706908432,92,3.86,14.501343627477224,0.25734667180507265,8.148409612242009,0,0,2.6438928315157195,3.187503545010459,1.9459101490553132,-1.4697440074984125,-1.0279445333857327,-0.97997738280289,1.424741755731174,1.4600343837578635,1.0144225330757477,0.31270590789329467,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,-0.004198731071248418
Farm H,2,2019-07-15,1.0100556440219524,92,3.86,14.501343627477224,0.25734667180507265,8.148409612242009,0,0,2.6438928315157195,3.187503545010459,1.9459101490553132,-1.1787396372194257,-0.9467988032467383,-0.97997738280289,1.424741755731174,1.4600343837578635,1.0144225330757477,0.31270590789329467,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,-0.004198731071248418
Farm H,3,2019-07-15,0.8113315898097576,92,3.86,14.501343627477224,0.25734667180507265,8.148409612242009,0,0,2.6438928315157195,3.187503545010459,1.0986122886681098,-0.887735266940439,-1.0832449259047887,-0.97997738280289,1.424741755731174,1.4600343837578635,1.0144225330757477,0.31270590789329467,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,-0.8489338707029531
Farm H,4,2019-07-15,0.8856587553630936,92,3.86,14.501343627477224,0.25734667180507265,8.148409612242009,0,0,2.6438928315157195,3.187503545010459,0.6931471805599453,-0.5967308966614523,-1.0322110760363346,-0.97997738280289,1.424741755731174,1.4600343837578635,1.0144225330757477,0.31270590789329467,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,-1.253172616870696
Farm H,5,2019-07-15,0.9163888086941956,92,3.86,14.501343627477224,0.25734667180507265,8.148409612242009,0,0,2.6438928315157195,3.187503545010459,1.791759469228055,-0.3057265263824656,-1.0111114832229413,-0.97997738280289,1.424741755731174,1.4600343837578635,1.0144225330757477,0.31270590789329467,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,-0.15788316972744196
